path,image_id,datetime
DSC49200.JPG,49200,2023-05-24 16:23:01.215267
DSC49201.JPG,49201,2023-05-24 16:25:31.082660
DSC49202.JPG,49202,2023-05-24 16:28:01.135952
DSC49203.JPG,49203,2023-05-24 16:30:31.116840
DSC49204.JPG,49204,2023-05-24 16:33:01.039912
DSC49205.JPG,49205,2023-05-24 16:35:31.019223
DSC49206.JPG,49206,2023-05-24 16:38:01.119834
DSC49207.JPG,49207,2023-05-24 16:40:31.124157
DSC49208.JPG,49208,2023-05-24 16:43:01.143515
DSC49209.JPG,49209,2023-05-24 16:45:31.182003
DSC49210.JPG,49210,2023-05-24 16:48:01.256068
DSC49211.JPG,49211,2023-05-24 16:50:31.049357
DSC49212.JPG,49212,2023-05-24 16:53:01.116774
DSC49213.JPG,49213,2023-05-24 16:55:31.173460
DSC49214.JPG,49214,2023-05-24 16:58:01.102489
DSC49215.JPG,49215,2023-05-24 17:00:31.138011
DSC49216.JPG,49216,2023-05-24 17:03:01.134385
DSC49217.JPG,49217,2023-05-24 17:05:31.191319
DSC49218.JPG,49218,2023-05-24 17:08:01.021720
DSC49219.JPG,49219,2023-05-24 17:10:31.046723
DSC49220.JPG,49220,2023-05-24 17:13:01.050724
DSC49221.JPG,49221,2023-05-24 17:15:31.112610
DSC49222.JPG,49222,2023-05-24 17:18:01.158476
DSC49223.JPG,49223,2023-05-24 17:20:31.153745
DSC49224.JPG,49224,2023-05-24 17:23:01.177208
DSC49225.JPG,49225,2023-05-24 17:25:31.084243
DSC49226.JPG,49226,2023-05-24 17:28:01.063743
DSC49227.JPG,49227,2023-05-24 17:30:30.994438
DSC49228.JPG,49228,2023-05-24 17:33:01.123140
DSC49229.JPG,49229,2023-05-24 17:35:31.073330
DSC49230.JPG,49230,2023-05-24 17:38:01.168478
DSC49231.JPG,49231,2023-05-24 17:40:31.225056
DSC49232.JPG,49232,2023-05-24 17:43:01.107239
DSC49233.JPG,49233,2023-05-24 17:45:31.024532
DSC49234.JPG,49234,2023-05-24 17:48:00.978006
